GeneID,IU_2.5preg_n1,IU_2.5preg_n2,IU_2.5preg_n3,IA_2.5preg_n1,IA_2.5preg_n2,IA_2.5preg_n3
Retreg3,4105.0,5812.0,4212.0,4248.0,5598.0,6068.0
Unk,1991.0,2831.0,2154.0,2215.0,2881.0,2995.0
Bace2,3215.0,4018.0,3171.0,2629.0,3337.0,3364.0
Setd1a,2991.0,4907.0,3512.0,3171.0,4534.0,4341.0
E130304I02Rik,2.0,1.0,2.0,0.0,2.0,0.0
Ostc,3160.0,3144.0,3158.0,2478.0,3191.0,3421.0
Rnd1,101.0,132.0,97.0,265.0,415.0,419.0
Tmed9,4760.0,5313.0,4806.0,4252.0,6029.0,6766.0
Dio2,533.0,905.0,785.0,373.0,760.0,629.0
Pcp4l1,1798.0,3821.0,2047.0,5147.0,8187.0,8035.0
Trappc5,1367.0,1931.0,1421.0,1569.0,2312.0,2367.0
Krt6a,0.0,1.0,0.0,1.0,2.0,0.0
Opn3,58.0,101.0,64.0,35.0,71.0,61.0
Jazf1,359.0,917.0,370.0,483.0,655.0,705.0
Gm4130,268.0,358.0,262.0,277.0,310.0,372.0
Ttc39a,2313.0,2434.0,2460.0,11618.0,15505.0,18425.0
Gk,366.0,554.0,464.0,651.0,733.0,731.0
Mrpl55,616.0,828.0,653.0,673.0,997.0,1019.0
Pgls,314.0,421.0,316.0,368.0,514.0,538.0
Nol7,1899.0,2760.0,1948.0,2891.0,4297.0,4221.0
Fdxacb1,439.0,471.0,459.0,532.0,651.0,694.0
Pmel,112.0,128.0,84.0,161.0,130.0,135.0
Pkdrej,37.0,88.0,32.0,85.0,63.0,115.0
Nfkb2,1495.0,2808.0,1762.0,2417.0,3187.0,3692.0
Ftl1,19732.0,23085.0,20930.0,20284.0,29969.0,35100.0
Csrp2,2161.0,3404.0,2200.0,2162.0,3081.0,3727.0
Scand1,2003.0,3149.0,2362.0,2477.0,3820.0,4542.0
Nedd4l,4682.0,5688.0,4623.0,4719.0,6690.0,7043.0
Aldh1a7,962.0,941.0,711.0,112.0,103.0,139.0
Cacfd1,3948.0,4657.0,3616.0,4291.0,5904.0,5910.0
Syce1,6.0,5.0,6.0,2.0,25.0,6.0
Haus4,826.0,1376.0,820.0,765.0,1081.0,1193.0
Rn45s,484973.0,396492.0,493444.0,933275.0,895194.0,894209.0
Insyn1,200.0,584.0,264.0,308.0,382.0,438.0
Scamp3,2094.0,2796.0,1979.0,3828.0,4629.0,4865.0
Npc1,3249.0,4803.0,3443.0,3782.0,5430.0,5842.0
Matn4,54.0,72.0,61.0,70.0,91.0,75.0
Angel2,2797.0,3808.0,2885.0,2873.0,3699.0,3987.0
Plet1,55703.0,64685.0,52605.0,42463.0,64512.0,68905.0
Zfp638,4326.0,5889.0,4184.0,4618.0,5998.0,6332.0
Mrpl52,2029.0,2029.0,2294.0,1834.0,2293.0,2873.0
Mterf3,925.0,1228.0,913.0,984.0,1272.0,1326.0
Padi3,21.0,5.0,7.0,22.0,41.0,51.0
P2ry2,11.0,71.0,28.0,40.0,128.0,117.0
Dsg3,94.0,157.0,71.0,212.0,242.0,347.0
Polr2j,850.0,1147.0,915.0,1212.0,1540.0,1880.0
Padi2,445.0,739.0,604.0,384.0,494.0,632.0
Slc25a3,10850.0,16052.0,10263.0,10170.0,14142.0,15192.0
Atp5o,4044.0,4936.0,4049.0,3780.0,5194.0,5743.0
Mnd1,85.0,107.0,119.0,84.0,114.0,146.0
Ubc,24.0,48.0,28.0,29.0,51.0,51.0
Sh2d5,15.0,29.0,6.0,14.0,18.0,28.0
Plpp5,1651.0,2108.0,2006.0,1825.0,2523.0,2644.0
Pimreg,48.0,93.0,56.0,5.0,25.0,19.0
CYTB,342996.0,309408.0,331927.0,233629.0,257707.0,297171.0
Zfat,493.0,617.0,442.0,419.0,540.0,616.0
Hmg20b,2745.0,4161.0,3111.0,2384.0,3378.0,3542.0
Gatc,1003.0,1327.0,1096.0,1438.0,1835.0,1891.0
Sprr2a3,2.0,2.0,0.0,2.0,0.0,0.0
Naa16,539.0,757.0,609.0,861.0,883.0,1017.0
Hdac5,4218.0,8921.0,4393.0,6282.0,8540.0,9120.0
Zbp1,191.0,350.0,146.0,78.0,73.0,93.0
Tagln2,5022.0,6933.0,5086.0,9197.0,13021.0,14778.0
Hbb-bs,59.0,220.0,73.0,16.0,32.0,42.0
Fpr1,13.0,46.0,31.0,3.0,8.0,13.0
Mier3,1584.0,2414.0,1491.0,1758.0,2507.0,2679.0
Nos2,4.0,30.0,12.0,4.0,14.0,2.0
Pms2,530.0,700.0,510.0,501.0,593.0,633.0
Hspg2,9179.0,23697.0,8992.0,7880.0,10705.0,9690.0
Il4ra,5647.0,7274.0,5944.0,6900.0,9872.0,12431.0
Rnpc3,2155.0,2991.0,2442.0,3325.0,3213.0,3663.0
Gm13032,16.0,18.0,10.0,44.0,48.0,41.0
Rpl13,11381.0,14121.0,11961.0,8515.0,11244.0,14049.0
Robo1,343.0,633.0,309.0,170.0,261.0,282.0
Gm10644,73.0,78.0,67.0,146.0,173.0,145.0
Atp5mpl,1547.0,1719.0,1720.0,1217.0,1667.0,1876.0
C1qb,574.0,957.0,493.0,122.0,286.0,281.0
Drap1,3825.0,5423.0,4110.0,3427.0,4895.0,5490.0
Wdr48,3070.0,4360.0,3143.0,2872.0,4018.0,4428.0
Haus6,378.0,607.0,449.0,581.0,781.0,776.0
Rbck1,3767.0,5345.0,3902.0,4130.0,5126.0,5693.0
Pmvk,860.0,1053.0,751.0,598.0,800.0,854.0
Prkci,5249.0,6938.0,5320.0,3348.0,4908.0,5352.0
Mrps18b,383.0,362.0,302.0,304.0,428.0,503.0
Slc35f5,4085.0,5137.0,4184.0,6228.0,8709.0,9639.0
Pdia3,57043.0,53587.0,55643.0,37877.0,50493.0,61782.0
Tmub1,977.0,1246.0,1013.0,977.0,1435.0,1493.0
Cpsf1,4158.0,5644.0,4280.0,4410.0,6305.0,7290.0
Spink2,21.0,18.0,26.0,6.0,6.0,8.0
Btg2,5039.0,7057.0,5258.0,2953.0,4091.0,4284.0
Ndufb7,1968.0,2399.0,2203.0,2319.0,3361.0,3722.0
Tnfrsf23,112.0,194.0,115.0,176.0,227.0,211.0
Zdhhc17,2884.0,3532.0,3397.0,2232.0,2848.0,2970.0
Gm16740,28.0,38.0,29.0,28.0,26.0,42.0
Npdc1,6719.0,9188.0,6698.0,6410.0,9216.0,9713.0
Igkv1-110,0.0,8.0,4.0,0.0,0.0,0.0
Hmox1,704.0,980.0,843.0,278.0,489.0,479.0
Sh3bp4,3815.0,5279.0,3730.0,3272.0,5110.0,5634.0
Spdef,2560.0,2731.0,3069.0,1554.0,2040.0,2593.0
Socs6,1933.0,2489.0,1972.0,1354.0,2122.0,2440.0
Pla2g2e,2.0,15.0,4.0,6.0,16.0,25.0
Esrp1,7735.0,8672.0,8228.0,4745.0,7210.0,7483.0
Rps12-ps24,28.0,53.0,49.0,15.0,32.0,33.0
Slc19a2,483.0,846.0,510.0,781.0,992.0,1010.0
1190005I06Rik,119.0,193.0,103.0,84.0,145.0,156.0
Olfm4,110.0,117.0,129.0,49.0,151.0,74.0
Ndufs5,1311.0,1578.0,1340.0,1382.0,2020.0,2362.0
Ly6e,19961.0,27405.0,17735.0,15601.0,22336.0,20961.0
Tc2n,916.0,837.0,782.0,1213.0,1330.0,1547.0
Man1b1,5335.0,6639.0,5086.0,5527.0,7228.0,7928.0
Arpc3,4266.0,5534.0,4602.0,3917.0,5282.0,5878.0
Selenoi,1310.0,1617.0,1256.0,1515.0,2143.0,2099.0
Shld1,355.0,435.0,407.0,477.0,448.0,593.0
Clca1,59.0,48.0,63.0,0.0,4.0,0.0
Alkbh3,480.0,801.0,541.0,685.0,808.0,849.0
Smg8,960.0,1481.0,1002.0,1048.0,1731.0,1744.0
Zfand3,5523.0,8545.0,5345.0,5646.0,8667.0,8988.0
Ifit3,406.0,613.0,289.0,59.0,91.0,317.0
Clic5,4017.0,4629.0,3667.0,5622.0,8070.0,7842.0
Tmbim6,46873.0,57484.0,45549.0,48509.0,69070.0,71741.0
4930515G01Rik,11.0,46.0,52.0,18.0,39.0,65.0
Dio3,148.0,264.0,185.0,11.0,12.0,5.0
Dusp6,1298.0,2059.0,1156.0,1481.0,1946.0,2142.0
Grin3a,100.0,86.0,63.0,43.0,54.0,57.0
Bloc1s1,2157.0,2869.0,2245.0,1943.0,2826.0,2842.0
ATP8,540.0,523.0,434.0,374.0,295.0,455.0
Fsd1l,2142.0,2366.0,2208.0,10688.0,13311.0,13876.0
Dnajc4,905.0,1193.0,930.0,1162.0,1514.0,1400.0
Zcrb1,1268.0,1458.0,1383.0,1218.0,1592.0,1775.0
Igf2bp3,84.0,129.0,125.0,138.0,147.0,127.0
Zfp189,210.0,469.0,270.0,217.0,362.0,422.0
Tmem128,1981.0,1896.0,1880.0,1876.0,2441.0,2459.0
Gm13031,11.0,8.0,1.0,10.0,2.0,1.0
Loxl1,1994.0,5024.0,2008.0,1419.0,2371.0,2695.0
Zfp518a,1571.0,2111.0,1593.0,1802.0,2321.0,2345.0
Psmd11,2178.0,3270.0,2194.0,2375.0,3355.0,3596.0
Wasf1,701.0,1589.0,678.0,861.0,1226.0,1382.0
H1f3,122.0,114.0,121.0,176.0,241.0,260.0
Ubn1,22864.0,24013.0,26076.0,5258.0,7057.0,7657.0
Cradd,943.0,1112.0,1009.0,832.0,1136.0,1359.0
Qrich1,3971.0,5752.0,3811.0,4217.0,5460.0,5881.0
Gm10193,1.0,1.0,2.0,0.0,1.0,2.0
Cox7b,3575.0,3391.0,3741.0,3013.0,3761.0,4151.0
Kat8,1008.0,1343.0,1020.0,1151.0,1485.0,1576.0
Spin1,5002.0,6256.0,4364.0,3922.0,5290.0,5749.0
Or8b12b,7.0,8.0,6.0,4.0,12.0,6.0
Rnf183,45.0,51.0,28.0,64.0,101.0,23.0
4930513N10Rik,57.0,95.0,90.0,64.0,121.0,107.0
Gm10516,111.0,178.0,127.0,157.0,166.0,155.0
Akr1cl,8.0,9.0,7.0,2.0,0.0,9.0
Aff1,8750.0,12524.0,8525.0,8478.0,12307.0,13776.0
Nae1,2092.0,2276.0,2059.0,1983.0,2550.0,2555.0
Pramel12,1174.0,1384.0,1110.0,1200.0,1716.0,1704.0
Scube1,393.0,1096.0,399.0,85.0,187.0,169.0
Clip2,1007.0,1779.0,1049.0,1119.0,1614.0,1651.0
Gm6377,20.0,21.0,16.0,10.0,11.0,19.0
Atf3,263.0,428.0,332.0,263.0,413.0,464.0
Arpc2,9217.0,13257.0,8518.0,9142.0,13609.0,13773.0
Yes1,2065.0,2932.0,2374.0,2706.0,3412.0,4013.0
Slc25a29,488.0,676.0,572.0,596.0,765.0,911.0
Fen1,525.0,616.0,460.0,634.0,815.0,885.0
Sema3g,375.0,1150.0,410.0,395.0,679.0,710.0
Rplp2,12089.0,14247.0,12671.0,11235.0,14449.0,18076.0
Tob2,3540.0,6502.0,3768.0,3567.0,5877.0,5876.0
S100a8,8.0,0.0,6.0,2.0,0.0,0.0
Ufc1,2156.0,2445.0,2177.0,1540.0,1961.0,2340.0
Ppp2r1b,1805.0,3115.0,1647.0,2127.0,2960.0,2892.0
Ubr4,15431.0,19528.0,14593.0,18960.0,25442.0,26414.0
Pde10a,159.0,295.0,210.0,73.0,124.0,113.0
Derl2,3168.0,3124.0,3051.0,3046.0,4122.0,4407.0
Ibtk,3734.0,4551.0,3502.0,3339.0,4867.0,5183.0
Syt2,20.0,40.0,23.0,23.0,33.0,45.0
Nvl,1361.0,2119.0,1546.0,1433.0,1940.0,1986.0
Ints6,1643.0,2484.0,1779.0,1290.0,1786.0,2107.0
Inf2,1255.0,2164.0,1327.0,1179.0,1580.0,1323.0
Samd10,1708.0,2090.0,1741.0,1724.0,2337.0,2515.0
Atxn7l3b,8584.0,11433.0,8472.0,7858.0,11964.0,12997.0
C1d,1623.0,1912.0,1774.0,1646.0,2001.0,2128.0
ND6,67993.0,54242.0,61448.0,40706.0,42157.0,48769.0
Dbn1,1429.0,3197.0,1658.0,1357.0,2156.0,2647.0
Ppp4c,3328.0,4319.0,3508.0,3344.0,4385.0,4655.0
Mat2a,10749.0,15020.0,12113.0,8676.0,11324.0,11787.0
Commd3,2306.0,2604.0,2277.0,2235.0,2728.0,2949.0
Has1,28.0,19.0,19.0,18.0,28.0,8.0
Gbp4,1776.0,2028.0,1812.0,609.0,807.0,1113.0
B3galnt2,2592.0,3772.0,2502.0,2659.0,3422.0,3686.0
Ciz1,2759.0,4141.0,3042.0,3781.0,4881.0,5019.0
Maco1,2744.0,4002.0,2669.0,3385.0,4541.0,4776.0
Mrap2,66.0,71.0,62.0,6.0,6.0,0.0
Snx29,466.0,718.0,466.0,410.0,569.0,715.0
Rab37,435.0,370.0,521.0,81.0,181.0,227.0
Nme4,136.0,195.0,132.0,200.0,188.0,227.0
Niban3,163.0,250.0,248.0,378.0,386.0,406.0
Utf1,1.0,6.0,2.0,4.0,3.0,12.0
Prom1,6465.0,8580.0,6965.0,6795.0,7978.0,9337.0
3110056K07Rik,416.0,684.0,505.0,519.0,534.0,626.0
Tsen54,682.0,930.0,700.0,826.0,1285.0,1266.0
Fbxl16,145.0,264.0,112.0,89.0,105.0,117.0
Mtx1,1159.0,1602.0,1185.0,1294.0,1705.0,1779.0
Ntsr1,0.0,4.0,0.0,0.0,0.0,0.0
C77080,9379.0,12009.0,8598.0,8986.0,13210.0,15348.0
Coa8,1154.0,1391.0,1085.0,1053.0,1379.0,1470.0
Tfap4,326.0,738.0,287.0,490.0,643.0,670.0
Hsd17b4,3383.0,6048.0,3456.0,3814.0,5787.0,6165.0
Etfdh,1669.0,2775.0,1758.0,1903.0,2555.0,2881.0
Muc13,0.0,8.0,2.0,0.0,4.0,0.0
Evl,1631.0,3255.0,1973.0,2017.0,3040.0,3347.0
Npl,24523.0,25174.0,25279.0,2787.0,3860.0,4385.0
Sec61a1,15933.0,19675.0,14778.0,13415.0,18671.0,20675.0
Rangap1,3148.0,4285.0,3132.0,2996.0,4245.0,4965.0
Zmym3,4475.0,6467.0,4507.0,5530.0,7552.0,7382.0
Rhox7a,3.0,4.0,9.0,3.0,3.0,2.0
Cxcl5,67.0,35.0,28.0,9.0,18.0,17.0
Eid2,471.0,795.0,599.0,725.0,1061.0,1212.0
Prkar2b,265.0,481.0,319.0,2266.0,2911.0,3355.0
Sdf2,2972.0,3750.0,2858.0,3429.0,4411.0,4464.0
Gnas,31188.0,49661.0,32363.0,43018.0,62717.0,67823.0
Srrm1,10120.0,13491.0,10158.0,11278.0,13949.0,13747.0
Ikbkg,3207.0,4350.0,3050.0,3794.0,5472.0,5830.0
Ccn2,2345.0,3967.0,3189.0,2124.0,2536.0,3233.0
Def6,317.0,424.0,314.0,279.0,545.0,478.0
Phpt1,1930.0,2556.0,1987.0,2029.0,2790.0,3102.0
Ifih1,1564.0,2184.0,1432.0,1605.0,2393.0,2590.0
Ctnnd1,16221.0,22726.0,15260.0,14622.0,22986.0,23099.0
Mir703,187.0,277.0,222.0,150.0,239.0,202.0
Gm20556,12.0,33.0,19.0,3.0,5.0,11.0
Zfp317,2011.0,2659.0,2138.0,2219.0,2731.0,3200.0
Notum,1765.0,2130.0,1243.0,1115.0,1421.0,1201.0
Retn,20.0,7.0,4.0,28.0,51.0,29.0
Gm15473,14.0,24.0,11.0,9.0,24.0,26.0
Prpf18,2045.0,3306.0,2027.0,2555.0,3518.0,3635.0
Cwc15,2108.0,2863.0,2246.0,2456.0,3570.0,3888.0
Grhl3,19.0,33.0,65.0,16.0,50.0,42.0
Ulbp1,34.0,44.0,26.0,14.0,8.0,18.0
Itga1,450.0,1275.0,454.0,258.0,322.0,332.0
Ppme1,2221.0,3271.0,2174.0,3035.0,4302.0,4548.0
Acod1,3959.0,4916.0,4167.0,4.0,4.0,8.0
Emc2,1206.0,1777.0,1425.0,1404.0,1729.0,1630.0
H3c14,461.0,689.0,466.0,359.0,542.0,541.0
Timm10,351.0,373.0,373.0,413.0,525.0,559.0
Noxa1,1575.0,1791.0,1597.0,128.0,106.0,40.0
Mettl14,981.0,1388.0,1022.0,1216.0,1788.0,1930.0
Usf2,1878.0,2508.0,1928.0,1871.0,2575.0,2962.0
Sfrp2,452.0,1178.0,458.0,437.0,583.0,546.0
Gm12657,218.0,211.0,203.0,226.0,299.0,307.0
Gstp2,38.0,56.0,34.0,27.0,45.0,29.0
Etv4,7.0,6.0,15.0,12.0,15.0,5.0
Prr12,5156.0,8136.0,5675.0,5752.0,8113.0,8761.0
Pelo,410.0,609.0,421.0,429.0,697.0,738.0
Gdf15,257.0,425.0,225.0,77.0,132.0,115.0
Tram1l1,43.0,72.0,67.0,38.0,39.0,55.0
Tmbim4,1774.0,2240.0,1846.0,2181.0,2966.0,3026.0
Sltm,2851.0,3825.0,2952.0,3117.0,4057.0,3895.0
Ap1g2,1400.0,1945.0,1826.0,1549.0,1832.0,1834.0
Gm10736,988.0,1244.0,1403.0,854.0,1249.0,1528.0
Ext2,3264.0,5292.0,3295.0,3383.0,4966.0,5316.0
4921507P07Rik,88.0,148.0,82.0,111.0,117.0,111.0
Acat1,3689.0,5960.0,3683.0,4916.0,6744.0,7141.0
Cers6,2049.0,2703.0,1819.0,1838.0,2666.0,2895.0
Eri3,3022.0,4257.0,3123.0,3442.0,4575.0,4674.0
Kl,11.0,40.0,10.0,18.0,20.0,20.0
Atp6v0c-ps2,94.0,146.0,73.0,74.0,116.0,96.0
Zfp867,623.0,811.0,637.0,694.0,844.0,963.0
Edn1,1279.0,1552.0,1503.0,2698.0,3547.0,4063.0
Zfp385a,566.0,1311.0,661.0,723.0,931.0,1166.0
Lrp1,14002.0,26123.0,12742.0,13425.0,18087.0,18327.0
Nt5c,1080.0,1400.0,1195.0,1057.0,1353.0,1602.0
Gng4,124.0,281.0,90.0,210.0,319.0,391.0
Cyld,3104.0,4723.0,3135.0,3279.0,4800.0,4734.0
Rmrp,101.0,87.0,107.0,55.0,85.0,80.0
Fam163b,0.0,4.0,2.0,23.0,21.0,19.0
Cox7a2,48.0,38.0,55.0,38.0,40.0,51.0
A230103J11Rik,57.0,67.0,80.0,91.0,126.0,100.0
Fbxw7,1165.0,1595.0,1467.0,1346.0,1979.0,1930.0
Golim4,2633.0,4632.0,2510.0,3195.0,4324.0,4676.0
Tbc1d15,1958.0,2757.0,1797.0,1664.0,2315.0,2433.0
2810004N23Rik,802.0,1086.0,784.0,881.0,1282.0,1468.0
A530020G20Rik,145.0,250.0,213.0,124.0,127.0,111.0
Tmsb4x,14.0,17.0,13.0,1.0,0.0,4.0
Gpr15lg,4.0,0.0,0.0,0.0,4.0,0.0
Gla,418.0,573.0,408.0,492.0,738.0,714.0
Twsg1,7495.0,11708.0,6478.0,7536.0,10996.0,12118.0
Zfyve27,2550.0,3601.0,2606.0,3006.0,3361.0,3915.0
Slco2a1,13399.0,16946.0,11701.0,10627.0,14927.0,16399.0
2310061I04Rik,1131.0,1619.0,1197.0,1141.0,1463.0,1458.0
Smad3,3800.0,5609.0,3470.0,3372.0,4818.0,5263.0
Tnpo1,8389.0,10732.0,8224.0,5837.0,9134.0,9710.0
Sprr2f,39.0,73.0,93.0,0.0,0.0,2.0
Muc3a,398.0,452.0,408.0,365.0,543.0,268.0
Tmem214,3525.0,4681.0,3684.0,2734.0,3992.0,4083.0
Tmem250-ps,3903.0,6183.0,3954.0,4619.0,6723.0,6975.0
Gm16675,56.0,102.0,100.0,121.0,118.0,109.0
Il36a,10.0,0.0,8.0,11.0,9.0,9.0
Gm2109,4.0,0.0,2.0,0.0,0.0,0.0
Reep2,423.0,897.0,450.0,798.0,1017.0,1087.0
Dclre1c,3942.0,4265.0,4462.0,471.0,511.0,488.0
Apln,76.0,114.0,90.0,96.0,141.0,149.0
ND2,108524.0,99616.0,102933.0,75660.0,84139.0,92641.0
Gm21188,130.0,272.0,114.0,111.0,167.0,183.0
Wfdc13,326.0,505.0,355.0,134.0,143.0,169.0
Kif13b,4248.0,5114.0,3806.0,4046.0,6314.0,7634.0
Snrpd2,1754.0,2368.0,1963.0,2387.0,3495.0,3702.0
Rps12-ps10,10.0,22.0,18.0,5.0,14.0,14.0
Zfp865,2240.0,3518.0,2449.0,2305.0,3219.0,3375.0
Ston1,3665.0,6184.0,3704.0,3730.0,6007.0,6863.0
Cklf,291.0,326.0,281.0,287.0,323.0,334.0
Ar,1598.0,2655.0,1347.0,1065.0,1898.0,2314.0
Coq7,583.0,700.0,554.0,662.0,950.0,1059.0
Nfkbiz,1090.0,1284.0,1230.0,1439.0,1397.0,1624.0
Fat3,1315.0,1559.0,1260.0,673.0,1132.0,1419.0
Cox4i2,21.0,54.0,19.0,25.0,29.0,42.0
Snrnp70,7033.0,10437.0,8781.0,8613.0,10674.0,11515.0
Gm3141,18.0,32.0,22.0,18.0,47.0,59.0
N4bp2l2,3515.0,4155.0,3475.0,3380.0,4542.0,4509.0
Morrbid,19.0,19.0,12.0,4.0,12.0,11.0
Gm20014,2.0,4.0,5.0,3.0,7.0,5.0
Iah1,2015.0,2456.0,2038.0,1647.0,2230.0,2457.0
Mark4,1284.0,2015.0,1463.0,1399.0,2080.0,2473.0
Cbfa2t2,1734.0,2571.0,1633.0,1919.0,2792.0,2948.0
Mrpl22,487.0,744.0,588.0,617.0,783.0,848.0
Hycc1,2195.0,3884.0,2468.0,2174.0,3523.0,3495.0
Txnl1,2881.0,3515.0,3065.0,3455.0,4587.0,5068.0
Cystm1,2626.0,2948.0,2910.0,3095.0,4311.0,4850.0
Snx10,1815.0,2262.0,1858.0,1801.0,2340.0,2716.0
Baiap2l1,1851.0,2288.0,1827.0,2292.0,3077.0,3359.0
Rbis,1103.0,1252.0,952.0,1036.0,1201.0,1264.0
Kcmf1,2726.0,3576.0,2722.0,3167.0,4135.0,4770.0
Tma7,58.0,79.0,39.0,48.0,55.0,71.0
Trub1,888.0,1307.0,951.0,1121.0,1369.0,1198.0
Syn2,1374.0,1974.0,1595.0,660.0,963.0,1119.0
Pes1,2137.0,2915.0,1849.0,2261.0,3344.0,3425.0
Tubg2,67.0,198.0,107.0,83.0,135.0,155.0
Shpk,581.0,680.0,470.0,431.0,742.0,681.0
Cux1,2951.0,4988.0,3058.0,3112.0,4727.0,5000.0
Gfi1b,9.0,20.0,3.0,6.0,4.0,6.0
Lyz1,314.0,306.0,283.0,350.0,349.0,285.0
Appbp2,2111.0,2866.0,2148.0,1661.0,2668.0,2768.0
Triap1,872.0,1074.0,1030.0,904.0,1181.0,1426.0
Ankrd39,417.0,678.0,465.0,431.0,462.0,522.0
Slc39a6,1813.0,2984.0,1979.0,1802.0,2823.0,3387.0
4930578I06Rik,38.0,39.0,47.0,65.0,85.0,80.0
Srsf12,53.0,138.0,31.0,51.0,50.0,68.0
Atp5b,24939.0,37696.0,25162.0,26077.0,36624.0,40973.0
Gca,1696.0,1906.0,1664.0,2023.0,2588.0,2941.0
Espn,1561.0,2152.0,1377.0,3030.0,3810.0,4278.0
Pex13,2818.0,2897.0,2710.0,2311.0,2818.0,3055.0
Tpd52l1,4090.0,4480.0,4197.0,3176.0,4684.0,5164.0
Ptgs2,505.0,777.0,562.0,6.0,16.0,11.0
Tars,2414.0,3219.0,2251.0,2232.0,3213.0,3385.0
Gba,1897.0,2644.0,1796.0,1782.0,2270.0,2604.0
Mta3,2113.0,3296.0,2051.0,1834.0,2925.0,2870.0
P2ry1,275.0,613.0,280.0,174.0,295.0,253.0
Pdcd10,1854.0,1939.0,1900.0,1419.0,1839.0,2094.0
Gm38426,160.0,215.0,250.0,229.0,270.0,289.0
Serinc2,1459.0,1919.0,1532.0,2443.0,3222.0,3474.0
Nenf,794.0,1048.0,768.0,842.0,1058.0,1180.0
Anapc13,1504.0,1868.0,1533.0,1885.0,2848.0,3002.0
Gm10614,121.0,118.0,137.0,249.0,255.0,239.0
Yipf3,4389.0,6111.0,4635.0,4477.0,6666.0,7161.0
Edem1,4505.0,5271.0,4347.0,3212.0,4148.0,4234.0
Ighv1-9,0.0,0.0,0.0,0.0,0.0,0.0
Xrn2,3141.0,4602.0,2878.0,3342.0,4372.0,4501.0
Zfp51,706.0,722.0,602.0,710.0,901.0,932.0
Gm2223,230.0,404.0,245.0,263.0,352.0,375.0
Hmga2,399.0,420.0,519.0,949.0,1123.0,1049.0
Ldha,11710.0,15700.0,12972.0,7835.0,11960.0,12845.0
Ppp1r8,1202.0,1740.0,1257.0,1417.0,1898.0,1890.0
Hspa13,3267.0,3887.0,2977.0,2465.0,3324.0,3640.0
Bnip3,1439.0,2057.0,1398.0,2623.0,2868.0,3622.0
Ciart,95.0,118.0,103.0,135.0,137.0,105.0
Trerf1,1632.0,2484.0,1459.0,1403.0,2130.0,2245.0
Ero1b,778.0,880.0,686.0,531.0,765.0,818.0
Bnip3l-ps,352.0,357.0,301.0,401.0,554.0,691.0
Ubb-ps,562.0,777.0,514.0,523.0,859.0,1040.0
Arap2,1484.0,1792.0,1284.0,1288.0,1715.0,1750.0
Zfp54,661.0,708.0,669.0,760.0,849.0,938.0
Tnfsfm13,0.0,0.0,0.0,0.0,0.0,0.0
Bdh1,523.0,716.0,533.0,602.0,1072.0,1009.0
Unc5a,95.0,190.0,136.0,125.0,142.0,226.0
Arfgef3,447.0,445.0,439.0,237.0,369.0,427.0
Uso1,9005.0,11080.0,9364.0,7049.0,10471.0,11372.0
Zfp641,210.0,329.0,180.0,368.0,379.0,356.0
Gt(ROSA)26Sor,493.0,704.0,625.0,546.0,545.0,501.0
Top3b,2497.0,3960.0,2619.0,3296.0,4409.0,4781.0
Srxn1,1503.0,1890.0,1491.0,1055.0,1572.0,1789.0
Pdzrn4,37.0,35.0,54.0,12.0,18.0,20.0
Tmem258,1907.0,2184.0,1951.0,1984.0,2463.0,2603.0
Shisa8,1487.0,1408.0,1675.0,2385.0,3419.0,3485.0
Uqcrc1,4829.0,7392.0,4790.0,5563.0,7832.0,8325.0
Tnfaip3,371.0,545.0,320.0,299.0,501.0,514.0
Tlr4,2521.0,3330.0,2163.0,2835.0,4218.0,4314.0
Hcn2,196.0,268.0,245.0,182.0,315.0,377.0
Zranb2,3673.0,4848.0,3689.0,3995.0,4880.0,5600.0
Polr2f,1321.0,1705.0,1332.0,1405.0,1823.0,2093.0
Hras,1528.0,2060.0,1710.0,1860.0,2430.0,2646.0
Med6,745.0,980.0,790.0,752.0,994.0,1078.0
E130308A19Rik,1033.0,1295.0,956.0,827.0,1094.0,1180.0
Gprasp1,5797.0,7268.0,5917.0,7152.0,8558.0,9628.0
Cox6c,5343.0,6373.0,5516.0,4537.0,5868.0,6879.0
Ndufs5-ps,16.0,19.0,24.0,24.0,22.0,26.0
AU041480,4.0,2.0,4.0,17.0,13.0,16.0
Prpf38a,1579.0,1901.0,1586.0,1343.0,1761.0,1913.0
Bmp3,107.0,161.0,177.0,127.0,227.0,423.0
Cdh11,2562.0,4395.0,2264.0,566.0,890.0,1016.0
Trpc5,2.0,0.0,2.0,0.0,0.0,0.0
Ttc28,3221.0,7116.0,2914.0,4171.0,6310.0,7222.0
Phldb1,2713.0,4243.0,2687.0,2208.0,3157.0,3370.0
Itpr3,6071.0,7476.0,5887.0,5984.0,9093.0,9164.0
Ahsa2,756.0,1110.0,819.0,1221.0,1350.0,1667.0
Ap4b1,2006.0,2548.0,2174.0,1834.0,2527.0,2672.0
Proc,16.0,16.0,13.0,17.0,14.0,25.0
Stra6l,2.0,21.0,13.0,15.0,24.0,38.0
Trim21,715.0,1154.0,816.0,720.0,878.0,880.0
Sema3a,441.0,1259.0,366.0,203.0,322.0,260.0
H3c15,111.0,192.0,147.0,130.0,159.0,175.0
Coch,11743.0,13124.0,6763.0,79.0,205.0,86.0
Lmf1,1028.0,1371.0,1076.0,1181.0,1481.0,1649.0
