GeneID,IU_1.5preg_n1,IU_1.5preg_n2,IU_1.5preg_n3,IA_1.5preg_n1,IA_1.5preg_n2,IA_1.5preg_n3
Ostc,3169.0,3367.0,2979.0,2461.0,1753.0,2467.0
Rnd1,142.0,106.0,82.0,350.0,238.0,469.0
Tmed9,5435.0,5524.0,4923.0,4331.0,3624.0,5011.0
Dio2,1841.0,981.0,835.0,2132.0,719.0,921.0
Pcp4l1,6718.0,4732.0,3464.0,5697.0,4092.0,6164.0
Trappc5,1695.0,1632.0,1465.0,1741.0,1180.0,1716.0
Krt6a,4.0,4.0,0.0,2.0,5.0,0.0
Opn3,170.0,172.0,90.0,95.0,49.0,62.0
Jazf1,694.0,705.0,478.0,615.0,414.0,577.0
Gm4130,300.0,282.0,247.0,218.0,181.0,287.0
Ttc39a,2510.0,2977.0,2390.0,10943.0,9845.0,13741.0
Gk,592.0,511.0,445.0,800.0,496.0,578.0
Mrpl55,831.0,786.0,712.0,612.0,542.0,823.0
Pgls,438.0,372.0,356.0,329.0,286.0,406.0
Nol7,3095.0,2691.0,2363.0,2874.0,2375.0,3342.0
Fdxacb1,470.0,456.0,363.0,467.0,357.0,504.0
Pmel,166.0,150.0,176.0,138.0,87.0,192.0
Pkdrej,107.0,76.0,54.0,98.0,89.0,81.0
Nfkb2,3068.0,2313.0,2008.0,3435.0,2218.0,3179.0
Ftl1,25765.0,23189.0,21862.0,28398.0,21064.0,27953.0
Csrp2,5666.0,2998.0,4434.0,3387.0,1757.0,3142.0
Scand1,2870.0,3077.0,2371.0,2782.0,2533.0,2722.0
Nedd4l,5897.0,5181.0,4352.0,5515.0,4375.0,5982.0
Aldh1a7,460.0,1245.0,852.0,62.0,67.0,116.0
Cacfd1,4489.0,3919.0,3591.0,4497.0,3276.0,4931.0
Syce1,30.0,40.0,15.0,31.0,60.0,0.0
Haus4,1307.0,1094.0,909.0,979.0,694.0,1014.0
Rn45s,434036.0,289646.0,371734.0,1266999.0,621996.0,1135500.0
Insyn1,723.0,397.0,509.0,590.0,283.0,424.0
Scamp3,2900.0,2371.0,2021.0,4269.0,3001.0,3549.0
Npc1,4071.0,3926.0,3007.0,4342.0,3022.0,4454.0
Matn4,62.0,66.0,55.0,56.0,51.0,75.0
Angel2,3668.0,3037.0,2607.0,3101.0,2188.0,3270.0
Plet1,76127.0,64410.0,59725.0,48356.0,38291.0,53695.0
Zfp638,5417.0,4530.0,4096.0,5431.0,3784.0,5404.0
Mrpl52,2052.0,2113.0,1954.0,1690.0,1465.0,1820.0
Mterf3,1055.0,915.0,838.0,871.0,607.0,922.0
Padi3,32.0,19.0,18.0,43.0,18.0,26.0
P2ry2,144.0,81.0,64.0,129.0,109.0,229.0
Dsg3,202.0,127.0,165.0,320.0,259.0,376.0
Polr2j,1138.0,905.0,760.0,1230.0,895.0,1300.0
Padi2,531.0,623.0,356.0,751.0,660.0,510.0
Slc25a3,14715.0,13571.0,11852.0,10727.0,7896.0,12605.0
Atp5o,5164.0,4592.0,4519.0,3520.0,2825.0,4661.0
Mnd1,132.0,130.0,105.0,118.0,64.0,110.0
Ubc,31.0,39.0,15.0,35.0,31.0,39.0
Sh2d5,66.0,12.0,14.0,19.0,9.0,19.0
Plpp5,1979.0,2274.0,1744.0,1807.0,1458.0,2074.0
Pimreg,246.0,86.0,146.0,194.0,4.0,112.0
CYTB,289018.0,286025.0,254017.0,207178.0,143940.0,213473.0
Zfat,629.0,620.0,450.0,460.0,393.0,536.0
Hmg20b,3955.0,3647.0,3077.0,2723.0,2229.0,2799.0
Gatc,1468.0,1213.0,1125.0,1481.0,1095.0,1551.0
Sprr2a3,34.0,0.0,3.0,8.0,2.0,4.0
Naa16,695.0,549.0,504.0,660.0,446.0,675.0
Hdac5,7675.0,6215.0,4794.0,9324.0,5370.0,8684.0
Zbp1,620.0,376.0,258.0,118.0,65.0,76.0
Tagln2,6937.0,6850.0,5911.0,9805.0,8186.0,11085.0
Hbb-bs,101.0,100.0,71.0,30.0,10.0,85.0
Fpr1,42.0,11.0,28.0,9.0,0.0,2.0
Mier3,2231.0,1710.0,1461.0,1854.0,1311.0,1774.0
Nos2,77.0,20.0,13.0,25.0,6.0,2.0
Pms2,538.0,498.0,502.0,582.0,305.0,528.0
Hspg2,28929.0,20219.0,14527.0,23339.0,9266.0,13825.0
Il4ra,7758.0,6929.0,5757.0,8635.0,6620.0,9799.0
Rnpc3,2487.0,2089.0,1644.0,2970.0,1649.0,2377.0
Gm13032,38.0,17.0,14.0,65.0,23.0,36.0
Rpl13,13318.0,12492.0,11563.0,8632.0,6876.0,9275.0
Robo1,794.0,547.0,418.0,641.0,203.0,285.0
Gm10644,54.0,60.0,41.0,114.0,65.0,100.0
Atp5mpl,1762.0,1597.0,1566.0,1286.0,1060.0,1401.0
C1qb,1094.0,710.0,800.0,394.0,124.0,324.0
Drap1,4768.0,4902.0,3923.0,3309.0,2790.0,3639.0
Wdr48,3647.0,3868.0,2950.0,3189.0,2233.0,3380.0
Haus6,638.0,550.0,468.0,690.0,409.0,708.0
Rbck1,5733.0,4969.0,4046.0,4659.0,3178.0,4602.0
Pmvk,1172.0,905.0,838.0,800.0,445.0,927.0
Prkci,6881.0,6358.0,5599.0,4223.0,3079.0,4319.0
Mrps18b,397.0,328.0,284.0,311.0,222.0,313.0
Slc35f5,6454.0,4940.0,4827.0,5830.0,4730.0,7944.0
Pdia3,58228.0,60025.0,60833.0,42252.0,32883.0,46848.0
Tmub1,1045.0,1014.0,868.0,1109.0,817.0,1158.0
Cpsf1,5310.0,5137.0,3855.0,5127.0,3963.0,5503.0
Spink2,35.0,30.0,40.0,6.0,8.0,6.0
Btg2,5267.0,5231.0,3966.0,3617.0,2384.0,3764.0
Ndufb7,2456.0,2493.0,2139.0,2030.0,1692.0,2651.0
Tnfrsf23,266.0,145.0,140.0,155.0,138.0,211.0
Zdhhc17,2713.0,2787.0,2093.0,2384.0,1659.0,2115.0
Gm16740,22.0,36.0,15.0,38.0,35.0,26.0
Npdc1,8709.0,7653.0,7064.0,6951.0,4983.0,8146.0
Igkv1-110,54.0,58.0,28.0,4.0,2.0,3.0
Hmox1,833.0,908.0,600.0,431.0,300.0,423.0
Sh3bp4,4721.0,4597.0,3770.0,4331.0,3329.0,4788.0
Spdef,2318.0,2056.0,2040.0,1808.0,944.0,1563.0
Socs6,2315.0,2408.0,1972.0,1711.0,1282.0,1807.0
Pla2g2e,124.0,18.0,10.0,19.0,25.0,35.0
Esrp1,4989.0,6681.0,4250.0,5429.0,4186.0,6151.0
Rps12-ps24,34.0,27.0,33.0,22.0,9.0,15.0
Slc19a2,691.0,677.0,469.0,763.0,552.0,700.0
1190005I06Rik,290.0,149.0,196.0,92.0,66.0,74.0
Olfm4,265.0,91.0,111.0,103.0,43.0,52.0
Ndufs5,1668.0,1657.0,1387.0,1518.0,1182.0,1730.0
Ly6e,36686.0,24606.0,24261.0,18792.0,13130.0,23234.0
Tc2n,784.0,774.0,715.0,1259.0,803.0,1291.0
Man1b1,6515.0,6028.0,5346.0,6078.0,4613.0,6632.0
Arpc3,5631.0,5364.0,4468.0,4365.0,3452.0,5019.0
Selenoi,1966.0,1426.0,1304.0,1638.0,1217.0,1753.0
Shld1,421.0,329.0,329.0,433.0,310.0,355.0
Clca1,1428.0,169.0,542.0,20.0,0.0,8.0
Alkbh3,775.0,614.0,626.0,665.0,423.0,642.0
Smg8,1275.0,1240.0,1003.0,1162.0,920.0,1284.0
Zfand3,8333.0,7478.0,6236.0,7257.0,5284.0,7437.0
Ifit3,999.0,483.0,531.0,249.0,92.0,122.0
Clic5,5803.0,4358.0,4184.0,7823.0,4496.0,9564.0
Tmbim6,54470.0,50235.0,45762.0,52699.0,38616.0,63516.0
4930515G01Rik,33.0,34.0,40.0,18.0,8.0,31.0
Dio3,135.0,300.0,88.0,3.0,0.0,17.0
Dusp6,1531.0,1463.0,1432.0,1723.0,1372.0,1669.0
Grin3a,7.0,51.0,20.0,45.0,53.0,59.0
Bloc1s1,2746.0,2638.0,2314.0,1949.0,1528.0,2164.0
ATP8,518.0,590.0,357.0,191.0,153.0,407.0
Fsd1l,2485.0,2495.0,1877.0,10881.0,8675.0,11947.0
Dnajc4,1172.0,1108.0,942.0,1190.0,845.0,1277.0
Zcrb1,1405.0,1283.0,1118.0,1314.0,941.0,1308.0
Igf2bp3,84.0,130.0,84.0,120.0,96.0,117.0
Zfp189,388.0,295.0,271.0,287.0,167.0,257.0
Tmem128,1729.0,1725.0,1626.0,1687.0,1239.0,2011.0
Gm13031,14.0,4.0,8.0,6.0,3.0,9.0
Loxl1,6579.0,3571.0,4401.0,4308.0,1994.0,3111.0
Zfp518a,1950.0,2083.0,1499.0,1972.0,1438.0,1982.0
Psmd11,3106.0,2756.0,2334.0,2786.0,2077.0,3012.0
Wasf1,1638.0,1301.0,1006.0,1188.0,904.0,1168.0
H1f3,116.0,108.0,63.0,221.0,159.0,178.0
Ubn1,6272.0,16262.0,6296.0,6658.0,4263.0,6377.0
Cradd,946.0,1106.0,910.0,952.0,788.0,1129.0
Qrich1,5680.0,5010.0,4207.0,4558.0,3322.0,4912.0
Gm10193,2.0,3.0,1.0,0.0,4.0,0.0
Cox7b,3810.0,3691.0,3434.0,2586.0,1989.0,2950.0
Kat8,1153.0,954.0,814.0,1070.0,871.0,1224.0
Spin1,6691.0,5380.0,5106.0,4284.0,3233.0,4894.0
Or8b12b,7.0,2.0,5.0,5.0,5.0,3.0
Rnf183,75.0,26.0,30.0,47.0,28.0,34.0
4930513N10Rik,71.0,75.0,54.0,77.0,47.0,88.0
Gm10516,153.0,131.0,103.0,164.0,82.0,105.0
Akr1cl,6.0,16.0,12.0,0.0,0.0,15.0
Aff1,10454.0,11428.0,7912.0,11582.0,8022.0,11102.0
Nae1,2253.0,2032.0,1618.0,2096.0,1456.0,2040.0
Pramel12,1483.0,1252.0,1118.0,1383.0,880.0,1436.0
Scube1,1501.0,909.0,726.0,497.0,191.0,183.0
Clip2,2093.0,1570.0,1434.0,1664.0,1119.0,1536.0
Gm6377,26.0,26.0,21.0,21.0,10.0,10.0
Atf3,547.0,353.0,414.0,400.0,216.0,379.0
Arpc2,13589.0,11853.0,10330.0,10583.0,7875.0,12496.0
Yes1,2712.0,2572.0,2248.0,2895.0,1982.0,2972.0
Slc25a29,824.0,745.0,574.0,588.0,382.0,545.0
Fen1,681.0,537.0,495.0,730.0,531.0,754.0
Sema3g,1055.0,841.0,549.0,673.0,407.0,600.0
Rplp2,14467.0,14693.0,13252.0,11304.0,9420.0,11170.0
Tob2,5190.0,4956.0,4032.0,4518.0,3312.0,4625.0
S100a8,73.0,38.0,27.0,2.0,6.0,0.0
Ufc1,2103.0,2279.0,1952.0,1616.0,1150.0,2051.0
Ppp2r1b,2887.0,2455.0,1894.0,2485.0,1636.0,2443.0
Ubr4,22287.0,19676.0,13753.0,29344.0,18741.0,27383.0
Pde10a,993.0,398.0,409.0,340.0,106.0,119.0
Derl2,3386.0,2959.0,2694.0,3358.0,2175.0,3229.0
Ibtk,5136.0,4466.0,3540.0,4192.0,3117.0,4084.0
Syt2,99.0,55.0,51.0,43.0,18.0,12.0
Nvl,2056.0,1676.0,1399.0,1647.0,1173.0,1484.0
Ints6,1816.0,2110.0,1337.0,1394.0,971.0,1291.0
Inf2,2229.0,1682.0,1323.0,2455.0,1184.0,1581.0
Samd10,1863.0,1997.0,1482.0,1652.0,1359.0,1779.0
Atxn7l3b,10613.0,9724.0,8535.0,8548.0,6521.0,9327.0
C1d,1946.0,1708.0,1596.0,1452.0,1105.0,1817.0
ND6,58995.0,57209.0,53352.0,37878.0,25904.0,45080.0
Dbn1,3699.0,2368.0,2326.0,2346.0,1610.0,2354.0
Ppp4c,4065.0,3709.0,3378.0,3024.0,2496.0,3792.0
Mat2a,13331.0,11436.0,11129.0,7228.0,5174.0,6281.0
Commd3,2609.0,2542.0,2214.0,1998.0,1448.0,2351.0
Has1,29.0,18.0,11.0,44.0,22.0,20.0
Gbp4,2346.0,2160.0,1560.0,768.0,463.0,555.0
B3galnt2,3778.0,3295.0,2555.0,3004.0,2070.0,2737.0
Ciz1,4015.0,3579.0,2795.0,4295.0,3110.0,4073.0
Maco1,3734.0,2924.0,2866.0,4007.0,2284.0,4004.0
Mrap2,8.0,48.0,19.0,4.0,3.0,4.0
Snx29,861.0,723.0,557.0,633.0,401.0,604.0
Rab37,232.0,321.0,153.0,116.0,130.0,104.0
Nme4,299.0,212.0,204.0,195.0,120.0,242.0
Niban3,306.0,193.0,168.0,318.0,143.0,223.0
Utf1,8.0,5.0,6.0,5.0,10.0,6.0
Prom1,11963.0,7590.0,8194.0,8114.0,4996.0,8219.0
3110056K07Rik,499.0,418.0,318.0,496.0,296.0,383.0
Tsen54,1033.0,823.0,737.0,819.0,646.0,871.0
Fbxl16,470.0,242.0,242.0,271.0,117.0,139.0
Mtx1,1802.0,1567.0,1217.0,1443.0,983.0,1402.0
Ntsr1,2.0,3.0,2.0,0.0,0.0,2.0
C77080,12765.0,11143.0,10055.0,11282.0,7904.0,12107.0
Coa8,1307.0,1254.0,1224.0,1021.0,871.0,1262.0
Tfap4,666.0,569.0,438.0,732.0,451.0,633.0
Hsd17b4,6732.0,5496.0,4621.0,4739.0,3813.0,5602.0
Etfdh,2940.0,2491.0,2146.0,2240.0,1533.0,2509.0
Muc13,8.0,0.0,6.0,2.0,0.0,16.0
Evl,4838.0,3236.0,3081.0,2541.0,1871.0,2718.0
Npl,6252.0,21991.0,11975.0,2394.0,2249.0,3392.0
Sec61a1,19889.0,18781.0,17391.0,14753.0,10897.0,16369.0
Rangap1,4313.0,3836.0,3339.0,3317.0,2773.0,3580.0
Zmym3,6321.0,5971.0,4743.0,6440.0,4554.0,6447.0
Rhox7a,7.0,4.0,6.0,2.0,1.0,2.0
Cxcl5,216.0,19.0,17.0,29.0,5.0,16.0
Eid2,935.0,914.0,710.0,861.0,583.0,770.0
Prkar2b,681.0,676.0,423.0,2433.0,1872.0,2643.0
Sdf2,3324.0,2871.0,2816.0,3561.0,2194.0,4029.0
Gnas,58449.0,46712.0,42551.0,52252.0,36803.0,54757.0
Srrm1,13513.0,12151.0,9270.0,12334.0,8470.0,11319.0
Ikbkg,3815.0,3665.0,2901.0,4261.0,3099.0,4572.0
Ccn2,3704.0,2972.0,2965.0,5969.0,3187.0,6533.0
Def6,536.0,378.0,323.0,455.0,364.0,404.0
Phpt1,2413.0,2269.0,2114.0,1916.0,1542.0,2268.0
Ifih1,2451.0,1904.0,1842.0,2273.0,1500.0,2508.0
Ctnnd1,23724.0,20085.0,17670.0,19481.0,14842.0,21230.0
Mir703,239.0,210.0,211.0,169.0,112.0,190.0
Gm20556,19.0,14.0,20.0,7.0,4.0,3.0
Zfp317,2698.0,2175.0,1852.0,2384.0,1616.0,2371.0
Notum,4294.0,1909.0,3165.0,1219.0,835.0,886.0
Retn,3.0,546.0,8.0,21.0,13.0,117.0
Gm15473,17.0,17.0,10.0,28.0,9.0,10.0
Prpf18,3091.0,2698.0,2255.0,2763.0,2022.0,2965.0
Cwc15,2865.0,2639.0,2520.0,2641.0,2201.0,3076.0
Grhl3,47.0,46.0,43.0,36.0,19.0,30.0
Ulbp1,70.0,33.0,37.0,64.0,24.0,37.0
Itga1,2886.0,1771.0,1354.0,1242.0,330.0,467.0
Ppme1,3340.0,2822.0,2506.0,3267.0,2500.0,3648.0
Acod1,92.0,779.0,107.0,8.0,6.0,6.0
Emc2,1960.0,1600.0,1355.0,1364.0,1005.0,1455.0
H3c14,548.0,447.0,396.0,555.0,190.0,350.0
Timm10,471.0,409.0,351.0,388.0,245.0,345.0
Noxa1,292.0,1295.0,448.0,135.0,55.0,148.0
Mettl14,1734.0,1264.0,1115.0,1443.0,1136.0,1699.0
Usf2,2387.0,2360.0,1960.0,2038.0,1599.0,1971.0
Sfrp2,1976.0,825.0,1058.0,2335.0,542.0,738.0
Gm12657,253.0,203.0,205.0,221.0,174.0,220.0
Gstp2,78.0,52.0,35.0,55.0,13.0,17.0
Etv4,25.0,16.0,22.0,34.0,18.0,21.0
Prr12,7865.0,7242.0,5231.0,7524.0,4829.0,6709.0
Pelo,605.0,501.0,522.0,436.0,338.0,504.0
Gdf15,195.0,232.0,240.0,70.0,73.0,99.0
Tram1l1,84.0,107.0,57.0,62.0,32.0,69.0
Tmbim4,2346.0,1968.0,2017.0,2525.0,1720.0,2570.0
Sltm,2991.0,3003.0,2391.0,3446.0,2424.0,3209.0
Ap1g2,1932.0,1683.0,1251.0,1741.0,1070.0,1576.0
Gm10736,929.0,1108.0,949.0,1039.0,779.0,677.0
Ext2,5444.0,4634.0,4041.0,4133.0,3008.0,4399.0
4921507P07Rik,167.0,168.0,119.0,129.0,83.0,139.0
Acat1,6075.0,5440.0,4915.0,5363.0,3940.0,6157.0
Cers6,2111.0,1998.0,1529.0,2330.0,1498.0,2268.0
Eri3,4231.0,3641.0,3220.0,3678.0,2540.0,3665.0
Kl,11.0,20.0,18.0,19.0,12.0,23.0
Atp6v0c-ps2,117.0,112.0,92.0,66.0,60.0,86.0
Zfp867,873.0,806.0,646.0,823.0,595.0,869.0
Edn1,1663.0,1620.0,1369.0,2306.0,2122.0,3794.0
Zfp385a,1490.0,1001.0,972.0,1091.0,662.0,975.0
Lrp1,31068.0,22365.0,17594.0,32490.0,14334.0,22083.0
Nt5c,1264.0,1159.0,1106.0,977.0,839.0,1071.0
Gng4,395.0,287.0,315.0,333.0,245.0,357.0
Cyld,4789.0,4085.0,3475.0,4402.0,3022.0,4573.0
Rmrp,53.0,39.0,64.0,57.0,53.0,39.0
Fam163b,2.0,0.0,2.0,11.0,20.0,15.0
Cox7a2,49.0,39.0,39.0,24.0,20.0,30.0
A230103J11Rik,55.0,52.0,50.0,80.0,70.0,95.0
Fbxw7,1450.0,1452.0,1275.0,1552.0,1157.0,1660.0
Golim4,4713.0,3804.0,3315.0,4395.0,3049.0,4289.0
Tbc1d15,2467.0,2326.0,1872.0,1972.0,1314.0,1927.0
2810004N23Rik,1241.0,1133.0,970.0,1053.0,758.0,1100.0
A530020G20Rik,241.0,218.0,115.0,115.0,96.0,106.0
Tmsb4x,10.0,28.0,12.0,4.0,1.0,0.0
Gpr15lg,6.0,4.0,10.0,2.0,0.0,0.0
Gla,609.0,541.0,442.0,521.0,412.0,545.0
Twsg1,13494.0,9704.0,9322.0,10849.0,6724.0,10428.0
Zfyve27,3138.0,2816.0,2389.0,3287.0,2050.0,2958.0
Slco2a1,16860.0,16558.0,15272.0,13201.0,10365.0,15961.0
2310061I04Rik,1369.0,1233.0,1066.0,1070.0,775.0,1141.0
Smad3,5069.0,4721.0,4009.0,4355.0,3340.0,4773.0
Tnpo1,9197.0,8806.0,6851.0,8112.0,5573.0,7508.0
Sprr2f,643.0,65.0,82.0,8.0,0.0,8.0
Muc3a,485.0,421.0,223.0,513.0,196.0,244.0
Tmem214,4883.0,4336.0,3681.0,3272.0,1876.0,3064.0
Tmem250-ps,6691.0,5561.0,4881.0,4843.0,3932.0,5345.0
Gm16675,89.0,90.0,56.0,130.0,88.0,113.0
Il36a,54.0,5.0,14.0,10.0,6.0,5.0
Gm2109,19.0,10.0,2.0,0.0,0.0,0.0
Reep2,975.0,716.0,758.0,705.0,603.0,803.0
Dclre1c,1223.0,2913.0,1424.0,585.0,341.0,520.0
Apln,244.0,157.0,184.0,131.0,74.0,193.0
ND2,94786.0,88913.0,80126.0,56463.0,44829.0,61090.0
Gm21188,196.0,149.0,159.0,134.0,55.0,169.0
Wfdc13,166.0,251.0,245.0,120.0,50.0,123.0
Kif13b,5270.0,4702.0,4099.0,6021.0,4317.0,6775.0
Snrpd2,2624.0,2373.0,2235.0,2444.0,2100.0,2687.0
Rps12-ps10,17.0,10.0,8.0,3.0,7.0,18.0
Zfp865,3094.0,2871.0,2241.0,2643.0,1993.0,2581.0
Ston1,6507.0,5761.0,4946.0,6068.0,4327.0,6850.0
Cklf,302.0,333.0,186.0,246.0,180.0,259.0
Ar,2989.0,2482.0,1919.0,2508.0,1459.0,1953.0
Coq7,804.0,714.0,634.0,748.0,590.0,872.0
Nfkbiz,1403.0,1246.0,778.0,2165.0,1292.0,1348.0
Fat3,2246.0,1425.0,1158.0,1199.0,619.0,838.0
Cox4i2,84.0,41.0,19.0,22.0,40.0,39.0
Snrnp70,9442.0,8573.0,6808.0,9897.0,7031.0,7884.0
Gm3141,38.0,13.0,36.0,31.0,32.0,38.0
N4bp2l2,4408.0,3625.0,2813.0,3620.0,2529.0,3593.0
Morrbid,70.0,48.0,36.0,7.0,8.0,15.0
Gm20014,3.0,6.0,3.0,7.0,2.0,1.0
Iah1,2267.0,2391.0,2064.0,1757.0,1262.0,1943.0
Mark4,2096.0,1752.0,1330.0,1966.0,1369.0,1778.0
Cbfa2t2,2587.0,2154.0,1825.0,2363.0,1603.0,2495.0
Mrpl22,813.0,695.0,600.0,590.0,478.0,619.0
Hycc1,3642.0,3102.0,2621.0,2651.0,1925.0,2794.0
Txnl1,3699.0,3354.0,2882.0,3551.0,2615.0,3783.0
Cystm1,2673.0,2841.0,2541.0,2898.0,2344.0,3724.0
Snx10,1571.0,1980.0,1571.0,2008.0,1508.0,2321.0
Baiap2l1,2211.0,1999.0,1667.0,2819.0,1890.0,3130.0
Rbis,1115.0,1031.0,957.0,816.0,647.0,918.0
Kcmf1,3562.0,3061.0,2869.0,3210.0,2347.0,3264.0
Tma7,47.0,61.0,50.0,49.0,39.0,60.0
Trub1,1235.0,1045.0,790.0,1044.0,802.0,997.0
Syn2,1531.0,1465.0,1286.0,864.0,632.0,886.0
Pes1,3470.0,2681.0,2464.0,2435.0,1931.0,2975.0
Tubg2,188.0,188.0,104.0,134.0,105.0,135.0
Shpk,709.0,625.0,585.0,568.0,394.0,580.0
Cux1,5970.0,4418.0,3876.0,4530.0,3177.0,4489.0
Gfi1b,15.0,8.0,2.0,2.0,10.0,6.0
Lyz1,142.0,206.0,177.0,145.0,104.0,516.0
Appbp2,2841.0,2451.0,2124.0,2254.0,1545.0,2087.0
Triap1,1082.0,898.0,897.0,762.0,616.0,1006.0
Ankrd39,561.0,454.0,426.0,474.0,267.0,479.0
Slc39a6,2507.0,2026.0,1915.0,2130.0,1588.0,2315.0
4930578I06Rik,47.0,41.0,23.0,68.0,27.0,64.0
Srsf12,141.0,110.0,107.0,72.0,39.0,65.0
Atp5b,41404.0,36992.0,32112.0,27975.0,22242.0,32912.0
Gca,1492.0,1721.0,1299.0,2122.0,1743.0,2111.0
Espn,2517.0,1794.0,1651.0,3528.0,2784.0,3681.0
Pex13,2248.0,2565.0,1808.0,2132.0,1555.0,2457.0
Tpd52l1,3835.0,4066.0,3680.0,3397.0,2329.0,4146.0
Ptgs2,810.0,536.0,577.0,6.0,13.0,9.0
Tars,3660.0,3025.0,2717.0,2554.0,1948.0,2905.0
Gba,2205.0,1985.0,1748.0,2212.0,1548.0,2531.0
Mta3,2892.0,2861.0,2392.0,2355.0,1556.0,2596.0
P2ry1,904.0,704.0,529.0,526.0,173.0,209.0
Pdcd10,1684.0,1691.0,1502.0,1335.0,1012.0,1647.0
Gm38426,196.0,217.0,152.0,211.0,181.0,302.0
Serinc2,3082.0,1965.0,1684.0,2942.0,2225.0,3323.0
Nenf,1199.0,1033.0,1025.0,933.0,790.0,1106.0
Anapc13,1660.0,1693.0,1581.0,2090.0,1707.0,2256.0
Gm10614,183.0,148.0,150.0,282.0,118.0,247.0
Yipf3,5487.0,5229.0,4831.0,5137.0,3285.0,5897.0
Edem1,7290.0,5050.0,4354.0,4180.0,2243.0,3120.0
Ighv1-9,20.0,15.0,0.0,0.0,0.0,2.0
Xrn2,4351.0,3903.0,3400.0,3599.0,2792.0,4086.0
Zfp51,641.0,582.0,444.0,647.0,460.0,773.0
Gm2223,381.0,324.0,237.0,282.0,197.0,331.0
Hmga2,621.0,537.0,385.0,744.0,621.0,1060.0
Ldha,20915.0,15845.0,16102.0,8958.0,6412.0,10443.0
Ppp1r8,1869.0,1593.0,1359.0,1305.0,979.0,1619.0
Hspa13,3611.0,2861.0,2733.0,2792.0,1667.0,2398.0
Bnip3,2412.0,1917.0,1808.0,2983.0,1889.0,2900.0
Ciart,80.0,70.0,49.0,176.0,59.0,92.0
Trerf1,2006.0,1825.0,1308.0,1960.0,1308.0,1658.0
Ero1b,1019.0,1112.0,800.0,847.0,464.0,571.0
Bnip3l-ps,372.0,343.0,309.0,486.0,349.0,629.0
Ubb-ps,658.0,521.0,465.0,532.0,539.0,745.0
Arap2,1736.0,1633.0,1323.0,1481.0,1084.0,1483.0
Zfp54,595.0,590.0,542.0,563.0,414.0,624.0
Tnfsfm13,0.0,0.0,0.0,0.0,0.0,0.0
Bdh1,931.0,701.0,593.0,696.0,579.0,941.0
Unc5a,195.0,183.0,206.0,285.0,123.0,278.0
Arfgef3,575.0,524.0,452.0,526.0,245.0,409.0
Uso1,10473.0,10497.0,9612.0,7457.0,6183.0,8212.0
Zfp641,362.0,275.0,185.0,380.0,212.0,348.0
Gt(ROSA)26Sor,553.0,486.0,379.0,422.0,227.0,321.0
Top3b,3715.0,3110.0,2798.0,3511.0,2479.0,3642.0
Srxn1,2461.0,2055.0,1834.0,1484.0,1080.0,1531.0
Pdzrn4,65.0,46.0,51.0,30.0,12.0,15.0
Tmem258,2193.0,1989.0,1953.0,1855.0,1288.0,2069.0
Shisa8,1477.0,1461.0,1425.0,1946.0,1492.0,2091.0
Uqcrc1,8005.0,6701.0,6238.0,5707.0,4992.0,7228.0
Tnfaip3,871.0,507.0,527.0,455.0,298.0,439.0
Tlr4,3130.0,2469.0,2670.0,3807.0,2272.0,3916.0
Hcn2,302.0,290.0,286.0,400.0,206.0,355.0
Zranb2,4618.0,3859.0,3632.0,4109.0,2885.0,4139.0
Polr2f,2018.0,1654.0,1458.0,1326.0,1227.0,1596.0
Hras,1978.0,1947.0,1666.0,1444.0,1111.0,1611.0
Med6,905.0,824.0,704.0,778.0,535.0,836.0
E130308A19Rik,819.0,1063.0,593.0,1019.0,597.0,888.0
Gprasp1,5975.0,5880.0,4141.0,8682.0,6518.0,7366.0
Cox6c,6137.0,6230.0,5636.0,4648.0,3585.0,5144.0
Ndufs5-ps,33.0,33.0,9.0,28.0,16.0,22.0
AU041480,6.0,10.0,8.0,17.0,6.0,9.0
Prpf38a,1746.0,1704.0,1336.0,1391.0,1021.0,1594.0
Bmp3,159.0,129.0,108.0,213.0,150.0,205.0
Cdh11,5415.0,3634.0,4388.0,1410.0,795.0,1435.0
Trpc5,4.0,3.0,6.0,4.0,2.0,0.0
Ttc28,9943.0,5930.0,5601.0,8028.0,4880.0,7422.0
Phldb1,4370.0,3372.0,3340.0,3826.0,2360.0,3406.0
Itpr3,9155.0,7145.0,6679.0,9687.0,6387.0,9083.0
Ahsa2,944.0,805.0,598.0,1349.0,861.0,1073.0
Ap4b1,2346.0,2354.0,1983.0,2042.0,1355.0,2121.0
Proc,16.0,16.0,19.0,15.0,10.0,31.0
Stra6l,90.0,28.0,12.0,48.0,24.0,29.0
Trim21,1054.0,888.0,791.0,809.0,559.0,796.0
Sema3a,1238.0,1068.0,709.0,805.0,341.0,352.0
H3c15,172.0,143.0,133.0,183.0,97.0,167.0
Coch,3318.0,8875.0,5017.0,187.0,155.0,164.0
Lmf1,1636.0,1382.0,1270.0,1209.0,918.0,1424.0
Klf4,1902.0,1606.0,1299.0,1746.0,1382.0,1766.0
Phaf1,1831.0,1724.0,1452.0,1754.0,1365.0,1971.0
Dcaf1,3240.0,3098.0,2447.0,2990.0,2184.0,3160.0
Tmem201,2884.0,2260.0,1838.0,2214.0,1247.0,1848.0
Actn4,33795.0,25062.0,23279.0,24761.0,17357.0,26529.0
