GeneID,IU_0.5preg_n1,IU_0.5preg_n2,IU_0.5preg_n3,IA_0.5preg_n1,IA_0.5preg_n2,IA_0.5preg_n3
Zfp638,1926.0,1972.0,1514.0,1716.0,2379.0,2101.0
Mrpl52,865.0,1027.0,880.0,821.0,896.0,1015.0
Mterf3,415.0,452.0,419.0,415.0,525.0,524.0
Padi3,126.0,76.0,37.0,43.0,32.0,23.0
P2ry2,102.0,41.0,51.0,75.0,52.0,41.0
Dsg3,334.0,368.0,410.0,231.0,318.0,321.0
Polr2j,478.0,497.0,433.0,439.0,588.0,557.0
Padi2,4257.0,2212.0,2303.0,918.0,255.0,420.0
Slc25a3,7889.0,8227.0,7920.0,6855.0,7757.0,8229.0
Atp5o,2136.0,2390.0,2122.0,2392.0,2653.0,2692.0
Mnd1,32.0,52.0,37.0,16.0,55.0,32.0
Ubc,24.0,31.0,25.0,19.0,29.0,21.0
Sh2d5,70.0,41.0,44.0,127.0,18.0,66.0
Plpp5,1540.0,1544.0,1468.0,1466.0,1278.0,1423.0
Pimreg,83.0,84.0,59.0,48.0,110.0,110.0
CYTB,105015.0,134676.0,109526.0,74653.0,107779.0,103154.0
Zfat,370.0,450.0,376.0,247.0,362.0,327.0
Hmg20b,1520.0,1792.0,1608.0,1428.0,1653.0,1663.0
Gatc,445.0,568.0,369.0,548.0,688.0,668.0
Sprr2a3,119.0,43.0,32.0,34.0,18.0,27.0
Naa16,246.0,302.0,238.0,292.0,367.0,321.0
Hdac5,4015.0,4676.0,3800.0,790.0,2213.0,1104.0
Zbp1,1039.0,742.0,347.0,408.0,173.0,148.0
Tagln2,5994.0,6558.0,5837.0,9963.0,8271.0,11325.0
Hbb-bs,84.0,231.0,86.0,26.0,46.0,38.0
Fpr1,42.0,31.0,29.0,17.0,8.0,56.0
Mier3,732.0,818.0,635.0,716.0,978.0,920.0
Nos2,776.0,126.0,199.0,1.0,14.0,15.0
Pms2,180.0,219.0,203.0,180.0,234.0,231.0
Hspg2,8819.0,8904.0,5326.0,4662.0,8705.0,5661.0
Il4ra,5375.0,5652.0,4827.0,7032.0,5083.0,6126.0
Rnpc3,791.0,977.0,741.0,609.0,974.0,810.0
Gm13032,58.0,46.0,47.0,29.0,19.0,25.0
Rpl13,10054.0,10243.0,10470.0,5982.0,8061.0,7957.0
Robo1,484.0,543.0,311.0,296.0,412.0,522.0
Gm10644,28.0,38.0,32.0,19.0,49.0,28.0
Atp5mpl,687.0,838.0,716.0,670.0,753.0,869.0
C1qb,815.0,766.0,851.0,239.0,288.0,330.0
Drap1,1682.0,1977.0,1767.0,1959.0,2244.0,2069.0
Wdr48,1516.0,1601.0,1352.0,1328.0,1804.0,1601.0
Haus6,337.0,289.0,246.0,270.0,382.0,317.0
Rbck1,1952.0,2200.0,1800.0,1624.0,2423.0,2109.0
Pmvk,1876.0,1759.0,1969.0,552.0,421.0,535.0
Prkci,2570.0,2439.0,2235.0,1695.0,2233.0,2078.0
Mrps18b,258.0,207.0,227.0,294.0,219.0,250.0
Slc35f5,5070.0,4342.0,4380.0,2935.0,4074.0,3993.0
Pdia3,36252.0,47623.0,39010.0,50553.0,51803.0,60555.0
Tmub1,402.0,362.0,365.0,434.0,529.0,542.0
Cpsf1,1701.0,1969.0,1516.0,1928.0,2627.0,2246.0
Spink2,13.0,26.0,22.0,8.0,11.0,6.0
Btg2,7155.0,5803.0,5620.0,2336.0,3191.0,3099.0
Ndufb7,831.0,1105.0,941.0,1254.0,1442.0,1343.0
Tnfrsf23,341.0,210.0,232.0,150.0,96.0,153.0
Zdhhc17,868.0,1101.0,778.0,890.0,1154.0,986.0
Gm16740,27.0,39.0,32.0,28.0,34.0,30.0
Npdc1,4183.0,5465.0,4355.0,4687.0,5046.0,5329.0
Igkv1-110,2.0,0.0,1.0,1.0,0.0,0.0
Hmox1,7509.0,3451.0,4204.0,621.0,405.0,444.0
Sh3bp4,1820.0,1905.0,1698.0,1491.0,1952.0,1759.0
Spdef,1305.0,2242.0,1900.0,1678.0,1600.0,2034.0
Socs6,797.0,868.0,674.0,787.0,914.0,948.0
Pla2g2e,110.0,60.0,65.0,23.0,33.0,24.0
Esrp1,2567.0,2193.0,1926.0,3361.0,3549.0,3355.0
Rps12-ps24,16.0,18.0,20.0,8.0,8.0,6.0
Slc19a2,256.0,226.0,182.0,238.0,304.0,252.0
1190005I06Rik,95.0,136.0,122.0,93.0,76.0,94.0
Olfm4,269.0,117.0,190.0,26.0,34.0,24.0
Ndufs5,597.0,726.0,637.0,735.0,877.0,840.0
Ly6e,20797.0,18256.0,13293.0,10645.0,12959.0,9873.0
Tc2n,503.0,490.0,468.0,471.0,658.0,639.0
Man1b1,3265.0,3109.0,2810.0,2851.0,3270.0,3210.0
Arpc3,3546.0,3459.0,3137.0,2655.0,2700.0,3132.0
Selenoi,993.0,886.0,862.0,942.0,1037.0,1015.0
Shld1,149.0,200.0,175.0,128.0,210.0,126.0
Clca1,8261.0,4387.0,2444.0,2.0,6.0,2.0
Alkbh3,275.0,403.0,276.0,224.0,329.0,287.0
Smg8,582.0,543.0,497.0,630.0,640.0,580.0
Zfand3,3882.0,4042.0,3141.0,3369.0,4206.0,4071.0
Ifit3,2236.0,1403.0,685.0,335.0,170.0,61.0
Clic5,2076.0,3658.0,2935.0,3598.0,5608.0,6490.0
Tmbim6,29668.0,31611.0,27469.0,25829.0,31073.0,30156.0
4930515G01Rik,7.0,13.0,9.0,12.0,8.0,14.0
Dio3,8.0,10.0,5.0,2.0,3.0,4.0
Dusp6,2781.0,1860.0,2244.0,1030.0,943.0,1102.0
Grin3a,5.0,5.0,9.0,10.0,23.0,11.0
Bloc1s1,919.0,1220.0,984.0,952.0,1198.0,1061.0
ATP8,76.0,104.0,80.0,62.0,66.0,69.0
Fsd1l,619.0,834.0,528.0,3103.0,5201.0,3760.0
Dnajc4,428.0,507.0,438.0,427.0,592.0,530.0
Zcrb1,607.0,706.0,558.0,573.0,642.0,640.0
Igf2bp3,37.0,67.0,49.0,41.0,68.0,70.0
Zfp189,147.0,206.0,153.0,148.0,191.0,167.0
Tmem128,1021.0,989.0,893.0,1053.0,1018.0,1212.0
Gm13031,10.0,13.0,12.0,10.0,8.0,2.0
Loxl1,2525.0,2697.0,2146.0,1721.0,2459.0,1858.0
Zfp518a,603.0,777.0,555.0,656.0,938.0,780.0
Psmd11,1420.0,1392.0,1139.0,1452.0,1645.0,1730.0
Wasf1,535.0,594.0,504.0,527.0,710.0,693.0
H1f3,62.0,85.0,85.0,102.0,141.0,172.0
Ubn1,2637.0,2653.0,2070.0,2204.0,3150.0,2743.0
Cradd,344.0,384.0,351.0,280.0,488.0,432.0
Qrich1,2679.0,2503.0,2105.0,2388.0,2687.0,2481.0
Gm10193,0.0,2.0,0.0,1.0,0.0,2.0
Cox7b,1667.0,1917.0,1697.0,1685.0,1869.0,2025.0
Kat8,536.0,494.0,483.0,451.0,527.0,469.0
Spin1,3156.0,3270.0,2766.0,2120.0,2786.0,2646.0
Or8b12b,2.0,5.0,5.0,15.0,20.0,27.0
Rnf183,89.0,86.0,48.0,45.0,32.0,54.0
4930513N10Rik,36.0,47.0,39.0,30.0,56.0,48.0
Gm10516,49.0,37.0,35.0,51.0,60.0,42.0
Akr1cl,20.0,24.0,3.0,7.0,8.0,5.0
Aff1,5018.0,5399.0,5064.0,5164.0,5777.0,5645.0
Nae1,796.0,1050.0,839.0,779.0,932.0,907.0
Pramel12,648.0,688.0,581.0,424.0,619.0,529.0
Scube1,498.0,448.0,292.0,272.0,340.0,343.0
Clip2,1208.0,1159.0,938.0,676.0,1025.0,755.0
Gm6377,23.0,25.0,18.0,15.0,18.0,22.0
Atf3,823.0,633.0,878.0,154.0,164.0,152.0
Arpc2,6253.0,6319.0,5117.0,6235.0,6654.0,7065.0
Yes1,1219.0,1196.0,1035.0,1143.0,1429.0,1430.0
Slc25a29,188.0,214.0,249.0,232.0,260.0,219.0
Fen1,441.0,415.0,361.0,473.0,543.0,589.0
Sema3g,511.0,1162.0,524.0,1200.0,3053.0,2298.0
Rplp2,7263.0,7241.0,7572.0,4224.0,5757.0,5071.0
Tob2,1743.0,1612.0,1470.0,1492.0,2012.0,1699.0
S100a8,35.0,8.0,30.0,16.0,2.0,0.0
Ufc1,1390.0,1453.0,1486.0,1154.0,1410.0,1448.0
Ppp2r1b,1439.0,1517.0,1287.0,1369.0,1620.0,1618.0
Ubr4,11267.0,13955.0,9955.0,14095.0,21881.0,18629.0
Pde10a,356.0,452.0,299.0,616.0,725.0,742.0
Derl2,1904.0,1717.0,1666.0,2031.0,1928.0,2088.0
Ibtk,3003.0,2574.0,2379.0,2945.0,2631.0,2890.0
Syt2,19.0,24.0,18.0,12.0,35.0,32.0
Nvl,986.0,1078.0,890.0,751.0,947.0,890.0
Ints6,738.0,759.0,689.0,793.0,715.0,839.0
Inf2,1110.0,1106.0,748.0,958.0,1074.0,872.0
Samd10,768.0,973.0,801.0,907.0,1209.0,1112.0
Atxn7l3b,3575.0,4156.0,3365.0,3648.0,4407.0,4143.0
C1d,605.0,791.0,693.0,593.0,690.0,636.0
ND6,22211.0,29318.0,22688.0,13864.0,20174.0,17977.0
Dbn1,1697.0,1962.0,1300.0,1019.0,1245.0,968.0
Ppp4c,1907.0,1964.0,1788.0,1770.0,1941.0,1781.0
Mat2a,7842.0,10709.0,8314.0,7770.0,8213.0,10536.0
Commd3,1079.0,1354.0,1011.0,860.0,1105.0,1017.0
Has1,45.0,37.0,26.0,107.0,42.0,63.0
Gbp4,2816.0,3448.0,1858.0,920.0,1074.0,1123.0
B3galnt2,1234.0,1433.0,1170.0,1286.0,1578.0,1480.0
Ciz1,1512.0,1726.0,1270.0,1459.0,2178.0,1820.0
Maco1,1562.0,1744.0,1438.0,1316.0,1674.0,1708.0
Mrap2,1.0,6.0,1.0,1.0,4.0,1.0
Snx29,234.0,338.0,236.0,202.0,368.0,271.0
Rab37,399.0,410.0,581.0,237.0,142.0,309.0
Nme4,53.0,55.0,65.0,27.0,46.0,58.0
Niban3,78.0,83.0,93.0,95.0,93.0,102.0
Utf1,4.0,3.0,2.0,5.0,7.0,4.0
Prom1,12173.0,7053.0,5441.0,6472.0,6200.0,6617.0
3110056K07Rik,214.0,277.0,207.0,142.0,214.0,184.0
Tsen54,332.0,367.0,315.0,328.0,392.0,394.0
Fbxl16,105.0,104.0,71.0,61.0,80.0,55.0
Mtx1,702.0,827.0,615.0,693.0,805.0,796.0
Ntsr1,10.0,52.0,38.0,28.0,12.0,32.0
C77080,4344.0,4512.0,3761.0,4436.0,5996.0,5281.0
Coa8,427.0,557.0,419.0,451.0,651.0,492.0
Tfap4,185.0,187.0,196.0,90.0,219.0,131.0
Hsd17b4,1819.0,2089.0,1620.0,2047.0,2681.0,2493.0
Etfdh,1114.0,1203.0,944.0,1088.0,1291.0,1149.0
Muc13,29.0,15.0,11.0,15.0,43.0,27.0
Evl,974.0,1213.0,929.0,642.0,1184.0,978.0
Npl,160.0,263.0,159.0,921.0,1380.0,1059.0
Sec61a1,12592.0,13085.0,11876.0,14799.0,11945.0,14873.0
Rangap1,1948.0,2181.0,1969.0,3303.0,2334.0,3252.0
Zmym3,2276.0,2560.0,1973.0,2127.0,3263.0,2463.0
Rhox7a,6.0,5.0,6.0,5.0,18.0,7.0
Cxcl5,1415.0,423.0,606.0,102.0,17.0,28.0
Eid2,243.0,311.0,237.0,298.0,413.0,358.0
Prkar2b,221.0,213.0,167.0,531.0,794.0,623.0
Sdf2,1950.0,2093.0,1788.0,1632.0,2035.0,1798.0
Gnas,24885.0,26121.0,21065.0,22408.0,27887.0,26940.0
Srrm1,6495.0,7136.0,5666.0,5011.0,6091.0,5506.0
Ikbkg,2123.0,2190.0,1901.0,1913.0,2436.0,2396.0
Ccn2,8390.0,7553.0,5068.0,1703.0,2784.0,1955.0
Def6,156.0,147.0,152.0,90.0,183.0,117.0
Phpt1,789.0,895.0,867.0,822.0,1064.0,948.0
Ifih1,2033.0,1944.0,1377.0,1223.0,1435.0,1188.0
Ctnnd1,11919.0,11102.0,9636.0,9226.0,11320.0,10614.0
Mir703,50.0,73.0,52.0,30.0,44.0,44.0
Gm20556,29.0,42.0,27.0,8.0,3.0,2.0
Zfp317,1056.0,1131.0,999.0,922.0,1061.0,996.0
Notum,129.0,333.0,187.0,208.0,385.0,233.0
Retn,1.0,5.0,8.0,5.0,3.0,60.0
Gm15473,14.0,23.0,23.0,8.0,17.0,6.0
Prpf18,1226.0,1305.0,1080.0,1030.0,1331.0,1221.0
Cwc15,1120.0,1202.0,992.0,1103.0,1341.0,1198.0
Grhl3,60.0,31.0,33.0,33.0,47.0,39.0
Ulbp1,35.0,15.0,12.0,12.0,56.0,50.0
Itga1,610.0,716.0,381.0,319.0,719.0,564.0
Ppme1,2021.0,1849.0,1769.0,2073.0,1884.0,1996.0
Acod1,360.0,288.0,200.0,36.0,3.0,2.0
Emc2,715.0,678.0,653.0,665.0,698.0,711.0
H3c14,289.0,293.0,234.0,313.0,344.0,468.0
Timm10,137.0,130.0,121.0,193.0,168.0,207.0
Noxa1,148.0,74.0,46.0,27.0,53.0,68.0
Mettl14,532.0,601.0,445.0,541.0,703.0,641.0
Usf2,1119.0,1295.0,1162.0,942.0,1200.0,1167.0
Sfrp2,551.0,967.0,620.0,160.0,437.0,233.0
Gm12657,102.0,154.0,105.0,120.0,131.0,114.0
Gstp2,24.0,11.0,15.0,30.0,13.0,17.0
Etv4,21.0,28.0,7.0,16.0,16.0,24.0
Prr12,2520.0,2745.0,2190.0,2445.0,3790.0,2989.0
Pelo,310.0,369.0,304.0,371.0,299.0,352.0
Gdf15,676.0,751.0,634.0,41.0,41.0,45.0
Tram1l1,28.0,17.0,6.0,14.0,16.0,8.0
Tmbim4,1485.0,1734.0,1572.0,1360.0,1517.0,1665.0
Sltm,1435.0,1545.0,1227.0,1539.0,1756.0,1684.0
Ap1g2,875.0,1148.0,899.0,830.0,1337.0,1086.0
Gm10736,543.0,609.0,658.0,371.0,503.0,445.0
Ext2,1789.0,2080.0,1731.0,1848.0,2317.0,2244.0
4921507P07Rik,35.0,33.0,30.0,25.0,56.0,40.0
Acat1,2092.0,1989.0,1715.0,1906.0,2638.0,2253.0
Cers6,990.0,973.0,809.0,859.0,1490.0,1214.0
Eri3,1469.0,1856.0,1485.0,1487.0,2064.0,1831.0
Kl,5.0,2.0,3.0,1.0,5.0,5.0
Atp6v0c-ps2,62.0,75.0,64.0,63.0,47.0,60.0
Zfp867,312.0,387.0,267.0,219.0,345.0,262.0
Edn1,2695.0,2231.0,2173.0,763.0,1245.0,1105.0
Zfp385a,617.0,596.0,479.0,439.0,727.0,606.0
Lrp1,10291.0,11126.0,6979.0,6490.0,12792.0,7678.0
Nt5c,595.0,611.0,599.0,670.0,710.0,819.0
Gng4,390.0,324.0,274.0,262.0,322.0,316.0
Cyld,2111.0,1903.0,1552.0,1669.0,2038.0,1682.0
Rmrp,30.0,77.0,56.0,19.0,16.0,13.0
Fam163b,0.0,2.0,0.0,0.0,0.0,2.0
Cox7a2,34.0,45.0,61.0,31.0,36.0,37.0
A230103J11Rik,72.0,60.0,43.0,47.0,55.0,62.0
Fbxw7,622.0,656.0,475.0,616.0,823.0,782.0
Golim4,1520.0,1952.0,1441.0,1599.0,2214.0,1675.0
Tbc1d15,1840.0,1783.0,1396.0,1029.0,1087.0,1083.0
2810004N23Rik,416.0,500.0,402.0,463.0,592.0,567.0
A530020G20Rik,624.0,929.0,929.0,33.0,93.0,64.0
Tmsb4x,7.0,4.0,11.0,3.0,0.0,4.0
Gpr15lg,32.0,11.0,8.0,0.0,1.0,1.0
Gla,824.0,678.0,607.0,328.0,405.0,365.0
Twsg1,5804.0,6232.0,5240.0,4164.0,5692.0,4992.0
Zfyve27,1512.0,1519.0,1433.0,1105.0,1676.0,1330.0
Slco2a1,4885.0,5327.0,4560.0,6115.0,7181.0,6632.0
2310061I04Rik,446.0,494.0,455.0,664.0,643.0,766.0
Smad3,2888.0,2688.0,2222.0,1387.0,2118.0,1897.0
Tnpo1,4441.0,4287.0,3784.0,4091.0,4377.0,4258.0
Sprr2f,7105.0,2873.0,2897.0,10.0,5.0,4.0
Muc3a,209.0,384.0,193.0,225.0,365.0,274.0
Tmem214,2632.0,2573.0,2361.0,3249.0,2261.0,2871.0
Tmem250-ps,1875.0,2321.0,1846.0,2168.0,2671.0,2442.0
Gm16675,68.0,84.0,62.0,48.0,74.0,59.0
Il36a,596.0,431.0,448.0,32.0,8.0,11.0
Gm2109,5.0,8.0,4.0,1.0,1.0,0.0
Reep2,302.0,420.0,282.0,772.0,625.0,659.0
Dclre1c,347.0,422.0,350.0,171.0,267.0,237.0
Apln,266.0,240.0,152.0,118.0,144.0,147.0
ND2,31862.0,42833.0,32481.0,25499.0,32276.0,32929.0
Gm21188,146.0,190.0,126.0,93.0,106.0,95.0
Wfdc13,30.0,35.0,61.0,26.0,44.0,31.0
Kif13b,2804.0,2800.0,2424.0,1903.0,2886.0,2289.0
Snrpd2,898.0,1009.0,933.0,1045.0,1288.0,1187.0
Rps12-ps10,4.0,4.0,4.0,11.0,6.0,4.0
Zfp865,1013.0,1246.0,958.0,1122.0,1373.0,1190.0
Ston1,2275.0,2457.0,1966.0,2064.0,3279.0,2354.0
Cklf,116.0,109.0,88.0,123.0,107.0,120.0
Ar,820.0,941.0,751.0,949.0,1256.0,1025.0
Coq7,223.0,330.0,249.0,390.0,407.0,449.0
Nfkbiz,3376.0,2544.0,2086.0,1204.0,821.0,779.0
Fat3,232.0,564.0,363.0,255.0,732.0,478.0
Cox4i2,20.0,34.0,21.0,11.0,21.0,18.0
Snrnp70,3730.0,4696.0,3952.0,3602.0,5096.0,4336.0
Gm3141,18.0,19.0,14.0,23.0,22.0,28.0
N4bp2l2,1550.0,1615.0,1292.0,1356.0,1767.0,1683.0
Morrbid,126.0,77.0,66.0,53.0,12.0,35.0
Gm20014,5.0,14.0,20.0,2.0,5.0,7.0
Iah1,1348.0,1441.0,1261.0,1120.0,1567.0,1457.0
Mark4,991.0,1032.0,882.0,843.0,1066.0,933.0
Cbfa2t2,893.0,997.0,807.0,876.0,1156.0,1045.0
Mrpl22,303.0,339.0,250.0,318.0,347.0,316.0
Hycc1,1533.0,1518.0,1259.0,1206.0,1593.0,1396.0
Txnl1,1842.0,1884.0,1662.0,2096.0,2036.0,2041.0
Cystm1,2395.0,2732.0,2487.0,3063.0,3074.0,3523.0
Snx10,830.0,772.0,687.0,650.0,850.0,865.0
Baiap2l1,1366.0,1275.0,1169.0,1148.0,1423.0,1303.0
Rbis,607.0,707.0,528.0,531.0,570.0,525.0
Kcmf1,1720.0,1713.0,1387.0,1438.0,1707.0,1655.0
Tma7,45.0,40.0,48.0,40.0,45.0,37.0
Trub1,227.0,346.0,244.0,353.0,467.0,423.0
Syn2,897.0,1012.0,1061.0,359.0,611.0,458.0
Pes1,1362.0,1361.0,1133.0,1423.0,1470.0,1418.0
Tubg2,53.0,69.0,63.0,32.0,44.0,37.0
Shpk,216.0,232.0,177.0,188.0,229.0,198.0
Cux1,2509.0,2399.0,1997.0,2166.0,2699.0,2397.0
Gfi1b,9.0,20.0,9.0,20.0,12.0,21.0
Lyz1,88.0,79.0,51.0,36.0,58.0,93.0
Appbp2,1439.0,1422.0,1190.0,1255.0,1377.0,1446.0
Triap1,396.0,416.0,393.0,313.0,400.0,386.0
Ankrd39,194.0,202.0,166.0,151.0,223.0,183.0
Slc39a6,1421.0,1275.0,1013.0,1099.0,1281.0,1214.0
4930578I06Rik,45.0,54.0,49.0,66.0,97.0,76.0
Srsf12,31.0,34.0,27.0,19.0,30.0,19.0
Atp5b,16070.0,15619.0,13625.0,19450.0,21633.0,22655.0
Gca,1073.0,1554.0,1092.0,1713.0,1817.0,2158.0
Espn,712.0,708.0,750.0,918.0,1562.0,1040.0
Pex13,992.0,1057.0,950.0,919.0,1147.0,1115.0
Tpd52l1,1907.0,2294.0,2004.0,2249.0,2294.0,2564.0
Ptgs2,10055.0,4791.0,8405.0,35.0,25.0,34.0
Tars,1435.0,1444.0,1187.0,1978.0,1606.0,1692.0
Gba,2059.0,1857.0,1501.0,1421.0,1700.0,1719.0
Mta3,1211.0,1301.0,1065.0,894.0,1206.0,1112.0
P2ry1,197.0,239.0,137.0,175.0,261.0,217.0
Pdcd10,793.0,805.0,644.0,596.0,715.0,682.0
Gm38426,171.0,157.0,131.0,183.0,191.0,170.0
Serinc2,2696.0,2612.0,2171.0,3099.0,2131.0,3169.0
Nenf,615.0,762.0,660.0,640.0,795.0,683.0
Anapc13,540.0,750.0,694.0,817.0,1161.0,1044.0
Gm10614,29.0,34.0,41.0,15.0,55.0,19.0
Yipf3,3017.0,3251.0,3018.0,2449.0,3166.0,3139.0
Edem1,6111.0,4871.0,4919.0,6125.0,3758.0,5333.0
Ighv1-9,3.0,0.0,0.0,1.0,0.0,1.0
Xrn2,2006.0,2089.0,1672.0,1644.0,1902.0,1925.0
Zfp51,270.0,243.0,229.0,266.0,378.0,277.0
Gm2223,150.0,156.0,137.0,167.0,157.0,176.0
Hmga2,421.0,371.0,353.0,160.0,308.0,249.0
Ldha,23971.0,21356.0,21081.0,14190.0,11954.0,17438.0
Ppp1r8,565.0,622.0,528.0,656.0,728.0,726.0
Hspa13,2772.0,2320.0,2269.0,2427.0,1565.0,2076.0
Bnip3,7340.0,4640.0,5030.0,553.0,940.0,783.0
Ciart,63.0,38.0,33.0,18.0,36.0,25.0
Trerf1,642.0,620.0,505.0,710.0,1103.0,726.0
Ero1b,921.0,706.0,704.0,918.0,548.0,652.0
Bnip3l-ps,334.0,329.0,347.0,222.0,271.0,278.0
Ubb-ps,339.0,333.0,268.0,314.0,342.0,398.0
Arap2,1079.0,916.0,664.0,909.0,768.0,915.0
Zfp54,261.0,330.0,211.0,340.0,374.0,379.0
Tnfsfm13,18.0,8.0,15.0,11.0,8.0,11.0
Bdh1,343.0,363.0,376.0,514.0,481.0,553.0
Unc5a,101.0,88.0,69.0,131.0,130.0,109.0
Arfgef3,386.0,330.0,281.0,710.0,286.0,336.0
Uso1,6131.0,5633.0,5110.0,8069.0,5642.0,7045.0
Zfp641,83.0,103.0,57.0,54.0,130.0,119.0
Gt(ROSA)26Sor,321.0,345.0,283.0,204.0,289.0,259.0
Top3b,1425.0,1559.0,1197.0,1353.0,1742.0,1505.0
Srxn1,1954.0,1752.0,1750.0,956.0,785.0,935.0
Pdzrn4,41.0,38.0,65.0,24.0,33.0,69.0
Tmem258,998.0,1396.0,1101.0,1255.0,1366.0,1391.0
Shisa8,939.0,2131.0,1452.0,2626.0,3156.0,4220.0
Uqcrc1,3141.0,3490.0,2768.0,3803.0,3911.0,4478.0
Tnfaip3,1061.0,971.0,814.0,180.0,189.0,192.0
Tlr4,1994.0,2118.0,1813.0,1348.0,1761.0,1835.0
Hcn2,77.0,117.0,99.0,74.0,136.0,90.0
Zranb2,1959.0,2221.0,1855.0,1823.0,2118.0,2036.0
Polr2f,661.0,684.0,641.0,703.0,767.0,721.0
Hras,818.0,834.0,743.0,1052.0,925.0,1125.0
Med6,313.0,374.0,303.0,287.0,368.0,330.0
E130308A19Rik,264.0,285.0,249.0,375.0,505.0,367.0
Gprasp1,1695.0,1684.0,1452.0,1848.0,2714.0,2029.0
Cox6c,2345.0,3010.0,2439.0,2212.0,2848.0,2599.0
Ndufs5-ps,5.0,10.0,12.0,14.0,8.0,12.0
AU041480,6.0,7.0,11.0,5.0,11.0,10.0
Prpf38a,684.0,767.0,637.0,517.0,669.0,655.0
Bmp3,525.0,785.0,725.0,1312.0,224.0,556.0
Cdh11,2015.0,2363.0,1865.0,442.0,787.0,503.0
Trpc5,0.0,2.0,1.0,0.0,0.0,1.0
Ttc28,2360.0,3058.0,2107.0,2173.0,3583.0,2738.0
Phldb1,1706.0,2028.0,1385.0,1183.0,1908.0,1406.0
Itpr3,4051.0,4229.0,3428.0,4615.0,5175.0,4394.0
Ahsa2,494.0,513.0,393.0,758.0,794.0,812.0
Ap4b1,818.0,856.0,670.0,759.0,1030.0,916.0
Proc,3.0,8.0,7.0,15.0,23.0,15.0
Stra6l,30.0,41.0,42.0,59.0,22.0,24.0
Trim21,710.0,769.0,495.0,355.0,433.0,436.0
Sema3a,409.0,490.0,255.0,184.0,347.0,337.0
H3c15,98.0,129.0,93.0,136.0,131.0,163.0
Coch,878.0,907.0,739.0,93.0,97.0,78.0
Lmf1,884.0,955.0,830.0,901.0,1029.0,994.0
Klf4,1727.0,1140.0,1190.0,756.0,812.0,917.0
Phaf1,774.0,732.0,643.0,594.0,849.0,812.0
Dcaf1,1595.0,1568.0,1299.0,1633.0,1752.0,1609.0
Tmem201,741.0,858.0,696.0,751.0,893.0,808.0
Actn4,11257.0,11552.0,9036.0,11411.0,13107.0,12314.0
Capzb,7767.0,8191.0,6655.0,6941.0,7283.0,7875.0
Clcn7,1365.0,1495.0,1209.0,1181.0,1521.0,1369.0
Igkc,670.0,171.0,632.0,213.0,30.0,143.0
Mdh1,7116.0,7445.0,7040.0,7814.0,7917.0,8956.0
Gm7429,1.0,5.0,0.0,1.0,3.0,1.0
Psmg2,268.0,327.0,193.0,286.0,353.0,371.0
E130008D07Rik,21.0,17.0,15.0,27.0,73.0,39.0
Slfn4,389.0,112.0,360.0,34.0,10.0,5.0
Evc2,1014.0,1223.0,1060.0,826.0,1132.0,1024.0
Bet1,833.0,890.0,773.0,939.0,873.0,946.0
Ndrg1,15298.0,10541.0,11435.0,2478.0,1136.0,1407.0
Mx2,545.0,446.0,288.0,122.0,161.0,129.0
Chil1,3801.0,938.0,1429.0,65.0,8.0,6.0
Tnfsf12,430.0,436.0,359.0,191.0,295.0,253.0
Ndufb4,431.0,562.0,484.0,429.0,528.0,534.0
Nfkbid,95.0,133.0,116.0,45.0,47.0,59.0
Mif4gd,1482.0,1602.0,1318.0,1324.0,1940.0,1717.0
Cldn4,1913.0,1322.0,1501.0,403.0,535.0,445.0
1700052K11Rik,158.0,218.0,149.0,149.0,147.0,149.0
Nde1,924.0,1080.0,820.0,1148.0,1069.0,1100.0
Rsph4a,724.0,1201.0,679.0,7755.0,12599.0,8793.0
Tmem63b,1651.0,1792.0,1455.0,1697.0,1803.0,1876.0
Tbl2,1286.0,1135.0,1184.0,922.0,888.0,1025.0
Zfp952,320.0,331.0,314.0,292.0,412.0,358.0
Cidec,4.0,3.0,10.0,2.0,5.0,93.0
Avpi1,972.0,988.0,987.0,913.0,966.0,992.0
Snora61,8.0,14.0,7.0,0.0,3.0,4.0
Smim10l1,1306.0,1385.0,1177.0,1182.0,1478.0,1409.0
Rab3gap2,2662.0,2389.0,2207.0,2034.0,2311.0,2169.0
Ikzf2,713.0,738.0,576.0,970.0,1373.0,1160.0
Igkv4-80,7.0,1.0,4.0,0.0,1.0,0.0
Pgk1,22740.0,22771.0,20701.0,15718.0,17284.0,17879.0
Pign,1083.0,1108.0,950.0,980.0,1377.0,1205.0
Usp12,1314.0,1286.0,972.0,1094.0,1579.0,1358.0
Gm16089,16.0,18.0,17.0,17.0,23.0,19.0
Aopep,468.0,721.0,516.0,374.0,590.0,491.0
Znfx1,5586.0,5096.0,3721.0,3789.0,4110.0,3878.0
Mcub,474.0,338.0,312.0,364.0,153.0,272.0
Il5ra,32.0,13.0,5.0,1.0,1.0,2.0
Inpp1,441.0,643.0,457.0,597.0,873.0,696.0
Tmem59l,56.0,35.0,20.0,71.0,77.0,58.0
Tmco2,0.0,0.0,0.0,0.0,1.0,0.0
Smtn,4879.0,5005.0,3218.0,1666.0,3587.0,2561.0
Piga,408.0,317.0,402.0,331.0,256.0,340.0
Pcgf2,1092.0,1254.0,995.0,851.0,1374.0,1016.0
Ahcy,1650.0,1766.0,1690.0,1149.0,1710.0,1470.0
